transaction_amount,transaction_time,merchant_category,payment_method,device_type,location_mismatch,failed_login_attempts,unusual_spending_score,transaction_frequency,account_age_days,is_international,risk_flag
507.3782044895498,5,Retail,Debit Card,Mobile,0,1,35.980343656707134,4,1434,0,0
352.5411169220762,17,Food,Digital Wallet,Desktop,0,0,26.11211716120332,4,1872,0,0
364.8099744932066,4,Food,Digital Wallet,Mobile,0,0,61.68256401436991,2,3307,0,0
963.2382897121598,16,Retail,Debit Card,Desktop,0,2,10.751258781802441,4,1598,0,0
130.87641434881016,2,Food,Debit Card,Desktop,1,0,84.89588207382704,3,2826,0,1
113.24520664668951,4,Online,Debit Card,Tablet,1,0,27.903601432319526,6,2771,0,0
272.12615843520507,2,Food,Credit Card,Desktop,1,0,82.40123134533778,2,3069,0,0
83.9945917020978,22,Retail,Debit Card,Tablet,1,0,99.13770288978577,3,2443,0,1
111.77793828301208,12,Other,Debit Card,Mobile,0,0,2.132516590907796,5,2316,0,0
180.7936585618993,14,Retail,Debit Card,Mobile,0,0,19.197218088697554,2,1442,0,0
60.66115313281205,16,Online,Debit Card,Mobile,1,0,74.67549288137025,3,483,0,0
339.9675930345281,14,Retail,Debit Card,Desktop,0,0,8.282934030155076,3,2203,0,0
33.7110502010261,4,Food,Debit Card,Desktop,0,0,44.64543360468909,1,333,0,0
430.4892351721413,21,Food,Credit Card,Desktop,0,0,15.055708760328768,1,2914,0,0
105.19155130510764,13,Food,Digital Wallet,Mobile,0,1,46.97536145330445,0,2706,0,0
560.2432960119835,10,Food,Debit Card,Mobile,0,0,1.2565768571544234,6,3485,0,0
256.13118926741686,13,Retail,Debit Card,Desktop,0,0,15.054285025091051,2,1980,0,0
143.79006908479062,6,Food,Credit Card,Mobile,0,0,27.49549346753174,6,1555,0,0
199.00810647474015,2,Food,Digital Wallet,Desktop,0,1,19.7887845342558,3,2207,0,0
544.2224944573812,22,Retail,Debit Card,Mobile,0,0,36.13503186806254,4,2725,0,0
134.62460858040004,19,Other,Debit Card,Mobile,0,0,14.492174771863198,2,2150,0,0
468.3768775536354,9,Online,Digital Wallet,Tablet,0,0,82.08006039225299,4,3015,0,0
19.98312999415404,10,Online,Digital Wallet,Mobile,0,0,52.025927040305895,1,666,0,0
675.9584406196756,5,Entertainment,Debit Card,Desktop,0,0,31.016188471294758,2,2664,0,0
40.454216040536,4,Retail,Credit Card,Mobile,1,0,29.51912332983432,3,3310,0,0
102.14789565200742,19,Food,Digital Wallet,Mobile,0,0,24.39752573729458,2,830,0,0
356.1715351185865,21,Online,Digital Wallet,Desktop,0,0,50.52360819385249,4,1876,0,0
19.26308111290922,12,Retail,Credit Card,Desktop,0,1,53.12133210808408,1,2346,0,0
102.43485423870254,11,Food,Credit Card,Desktop,0,0,99.15730624047971,3,582,0,0
6.648044788862656,18,Travel,Debit Card,Desktop,0,0,62.901453091839386,1,1474,0,0
136.6180403450996,18,Retail,Credit Card,Desktop,0,0,53.14168217478192,3,1843,0,0
552.6540393734562,20,Travel,Credit Card,Tablet,0,0,3.829347356926016,2,717,0,0
430.2263236378731,4,Other,Debit Card,Mobile,1,0,55.00225908328478,4,3063,0,0
156.92419768512622,19,Online,Digital Wallet,Mobile,0,1,49.49384258034696,5,3122,0,0
337.471078396213,20,Retail,Credit Card,Mobile,0,0,89.66320975810191,4,2575,0,1
208.03457249753882,8,Entertainment,Digital Wallet,Desktop,0,0,72.25501921229099,3,1155,0,0
542.9595508300603,3,Retail,Digital Wallet,Mobile,0,0,47.95832619614491,3,102,0,0
127.69640107244278,14,Entertainment,Digital Wallet,Mobile,0,0,22.810168087214876,4,1589,0,0
94.6345673442166,2,Online,Credit Card,Mobile,0,0,71.44918758797522,2,1972,0,0
327.698864104003,22,Food,Credit Card,Mobile,0,0,28.693833302231454,1,3084,0,0
179.7941444854049,6,Online,Credit Card,Desktop,0,1,35.29248004491624,4,2794,0,0
32.877378515858695,23,Food,Digital Wallet,Desktop,0,0,69.23659169834202,4,3450,0,0
304.8432118759139,19,Food,Debit Card,Desktop,0,0,31.239675536551616,3,507,0,0
45.758487964993456,19,Entertainment,Credit Card,Desktop,0,0,29.686039025122334,3,3023,0,0
33.35314560579803,13,Online,Credit Card,Mobile,0,1,44.21855358891328,4,2927,0,0
8.398206529684082,13,Entertainment,Credit Card,Desktop,0,0,66.34683950114876,4,657,0,0
555.9207480499222,8,Other,Digital Wallet,Mobile,0,0,94.1840378893442,2,2770,0,1
816.304906795714,22,Online,Debit Card,Desktop,0,0,14.871305977412774,3,1446,0,0
268.6796504288827,2,Online,Debit Card,Mobile,0,0,25.25754621167128,4,2226,0,0
160.28154426006668,8,Online,Credit Card,Mobile,0,0,98.53561811220025,3,2647,0,0
354.2611377714361,20,Retail,Digital Wallet,Mobile,0,0,61.71334126833435,1,1380,0,0
242.91803374080067,3,Food,Debit Card,Tablet,0,1,0.9620389637868931,3,632,0,0
292.7255975494596,16,Food,Digital Wallet,Mobile,0,0,89.46362995988399,5,2345,0,0
326.89176940722,5,Food,Credit Card,Mobile,0,0,28.210743496999125,2,451,0,0
645.5484189134846,15,Online,Debit Card,Mobile,0,0,55.00390092750265,3,1425,0,0
559.9168235563316,17,Retail,Credit Card,Mobile,0,1,36.72304669569204,3,2519,0,0
71.32101140545227,12,Retail,Credit Card,Desktop,0,1,17.42898567570872,3,234,0,0
355.97032402595283,6,Online,Credit Card,Mobile,0,0,60.1993314112118,3,3282,0,0
372.3221342046858,2,Retail,Credit Card,Mobile,0,1,21.496310923603957,1,1018,1,0
113.00912568578788,5,Retail,Credit Card,Mobile,0,0,22.802342410251597,4,3033,0,0
348.1379857054651,23,Travel,Debit Card,Mobile,1,0,80.26925362079163,3,1746,0,0
34.35202772629252,2,Online,Credit Card,Mobile,0,0,64.31272287480951,5,784,0,0
471.4131538014473,11,Food,Credit Card,Mobile,0,0,91.84035403256958,3,1069,0,0
500.3225776583337,4,Other,Credit Card,Desktop,0,0,43.798221555370645,3,1589,0,0
82.51348890487195,21,Retail,Debit Card,Tablet,0,0,50.50208034695495,3,3434,0,0
106.34803882141628,16,Online,Credit Card,Mobile,0,1,6.940595898218294,2,2180,0,0
29.080239588983364,9,Retail,Debit Card,Desktop,0,1,35.98092795302787,2,527,0,0
231.67101759821642,6,Retail,Credit Card,Mobile,0,0,4.876058185769372,3,2929,0,0
132.81887675336932,3,Food,Credit Card,Mobile,0,0,35.00997497903497,3,1241,0,0
314.42007741215116,9,Retail,Debit Card,Desktop,0,0,40.8720541800805,4,2042,0,0
251.84680995859762,6,Travel,Credit Card,Mobile,0,0,17.305252808976867,5,854,0,0
72.71591112922039,22,Travel,Digital Wallet,Desktop,0,0,85.50866055079912,4,1557,0,0
115.20087830353994,10,Retail,Digital Wallet,Mobile,0,0,33.67382315440414,2,527,0,0
719.3661877976117,20,Online,Debit Card,Mobile,0,0,5.474199321149776,3,1830,0,0
115.85623847587259,7,Travel,Credit Card,Mobile,0,0,39.03772603719856,2,1551,0,0
475.5666790984895,7,Other,Debit Card,Desktop,0,0,54.803767108915835,1,1392,0,0
161.5665506352953,4,Online,Debit Card,Mobile,0,0,47.803709084939726,3,3563,0,0
4.902408768729455,4,Retail,Credit Card,Desktop,0,0,56.33791868240892,2,2001,0,0
75.98267276566784,6,Food,Credit Card,Tablet,0,0,88.253374821779,1,2395,0,0
99.47408639133566,21,Entertainment,Credit Card,Mobile,0,0,2.9335082985965655,7,2691,0,0
331.0937216882216,3,Online,Credit Card,Desktop,0,0,78.92444922416873,1,2332,0,0
562.3833802729664,1,Online,Debit Card,Desktop,0,0,37.58885130557693,4,3629,0,0
257.9042543058963,23,Entertainment,Digital Wallet,Mobile,0,0,38.3983570494022,4,2028,0,0
506.12330362252663,18,Retail,Credit Card,Mobile,0,0,59.02287104983082,3,638,0,0
139.43692128890567,1,Food,Credit Card,Desktop,0,0,59.357491862209876,3,3605,0,0
25.610847355790796,15,Online,Credit Card,Mobile,0,0,10.567123494106168,5,666,0,0
67.29076026230007,11,Online,Credit Card,Mobile,0,0,63.388100956462935,2,2514,0,0
244.33337726245574,14,Online,Credit Card,Desktop,0,1,17.53847087640977,3,487,0,0
42.31248444617592,9,Entertainment,Credit Card,Tablet,0,0,29.49514768788021,1,1179,0,0
368.93188111025864,22,Retail,Credit Card,Mobile,0,0,48.356342534946165,6,1763,0,0
129.30051348973245,5,Other,Debit Card,Mobile,0,0,66.73307609813044,5,2105,0,0
162.90929199638444,23,Online,Debit Card,Desktop,0,0,75.71939782500714,3,1975,0,0
356.05737330367685,12,Retail,Digital Wallet,Desktop,0,1,71.90794909177474,2,1341,0,0
469.5908325121831,5,Retail,Debit Card,Desktop,0,0,52.02628655642921,5,68,0,0
786.4893921990612,22,Food,Credit Card,Mobile,0,0,17.01885896234495,3,340,1,0
65.05443453603729,1,Online,Debit Card,Desktop,0,0,67.68360582168582,3,703,0,0
457.51197410285187,13,Travel,Credit Card,Mobile,0,0,97.66032392246926,3,1995,0,0
197.4281695730358,17,Retail,Debit Card,Mobile,0,0,81.63647069883125,4,956,0,0
160.0330403919453,5,Food,Credit Card,Desktop,0,0,43.096675512271055,2,2142,0,0
125.4316861282521,18,Travel,Credit Card,Mobile,0,0,45.92547398031669,4,1907,0,0
447.3573338779999,13,Travel,Credit Card,Desktop,0,0,95.43634092706414,3,2385,0,1
374.2334914281167,12,Entertainment,Credit Card,Mobile,0,0,6.776246343112735,7,2867,0,0
239.36285730715352,7,Online,Credit Card,Mobile,0,0,59.292159794493585,2,2691,0,0
285.0466901839943,4,Food,Credit Card,Mobile,0,0,14.100842477432218,2,1227,0,0
118.69246516857405,12,Entertainment,Debit Card,Mobile,0,0,7.538330869335008,2,823,0,0
682.6472547720144,5,Entertainment,Credit Card,Mobile,0,0,28.43795893636204,4,2685,0,0
293.75880550732995,21,Food,Credit Card,Mobile,0,0,22.94524647767534,4,1382,0,0
191.89550226476896,18,Travel,Debit Card,Desktop,0,0,4.552955725693575,4,3292,0,0
169.50738935663404,10,Travel,Credit Card,Mobile,0,0,85.3001917286196,2,1633,0,0
393.9841218193779,15,Travel,Bank Transfer,Mobile,0,0,83.52105485511385,1,874,0,0
103.15616322746978,4,Online,Bank Transfer,Tablet,0,0,68.07492005380328,2,1287,0,0
373.1017807189608,11,Online,Digital Wallet,Mobile,0,0,76.8371662475581,5,3325,0,0
197.04690482945796,16,Food,Credit Card,Mobile,0,1,6.655704499962301,4,864,0,0
234.36914766558124,1,Online,Credit Card,Mobile,1,1,27.276052351117674,2,3000,0,0
596.8798228342947,9,Online,Debit Card,Tablet,0,1,59.16580491636143,3,302,0,0
231.10861389752586,14,Online,Credit Card,Mobile,0,0,89.21119684882034,3,3625,0,0
496.408130015016,18,Retail,Credit Card,Mobile,0,0,70.68892076498334,4,1532,0,0
860.2243092081364,19,Online,Credit Card,Desktop,0,0,1.7815325218657585,3,173,0,0
36.67053374325687,16,Entertainment,Debit Card,Desktop,0,1,23.91031155388412,4,1210,0,0
237.28266584796722,18,Online,Credit Card,Tablet,0,1,40.449047137069,2,1493,0,0
27.907690087988655,18,Retail,Debit Card,Desktop,0,1,62.18308241659318,2,380,0,0
154.2014902114142,12,Entertainment,Credit Card,Mobile,0,0,66.47434594384276,4,2917,0,0
319.1363625020744,12,Food,Debit Card,Mobile,0,0,61.0963788763355,2,1674,0,0
27.418418951414225,15,Online,Credit Card,Mobile,1,0,7.0813730231217065,1,1835,0,0
616.5595602442025,21,Online,Credit Card,Desktop,0,0,75.78435670132139,4,1126,0,0
184.3596945024185,20,Retail,Credit Card,Mobile,1,0,67.00887389119698,3,678,0,0
371.76154565184,2,Retail,Credit Card,Desktop,0,1,21.33797733335975,5,1997,0,0
482.0131272861952,3,Online,Credit Card,Mobile,0,0,49.63149378375336,2,477,0,0
532.3863093618598,6,Food,Credit Card,Mobile,0,1,25.615433224060258,2,1781,0,0
88.76106933818514,2,Food,Digital Wallet,Mobile,0,0,68.65640254429027,5,2802,0,0
1085.3043387624145,8,Online,Debit Card,Unknown,1,0,21.59208301593565,4,1980,0,1
146.38693411202055,7,Online,Bank Transfer,Mobile,0,1,2.0160873447550687,4,1890,0,0
186.23029520887488,17,Retail,Digital Wallet,Desktop,0,0,43.17008723608912,5,2145,0,0
132.7807608639619,20,Food,Debit Card,Mobile,0,0,4.302014503089091,4,672,1,1
134.75976341413994,13,Online,Credit Card,Mobile,0,0,4.32100036183617,3,2305,0,0
198.19498210593497,19,Online,Digital Wallet,Mobile,0,1,19.114197409275725,2,3135,0,0
348.6788946478859,4,Retail,Debit Card,Desktop,0,0,72.10640043513288,1,646,0,0
161.73335051032177,2,Retail,Digital Wallet,Desktop,0,0,94.28098762912647,2,732,0,0
656.264416571038,9,Retail,Debit Card,Desktop,1,0,51.2652274220694,6,248,0,0
223.53428531178534,10,Online,Debit Card,Desktop,0,0,67.79610111167358,2,528,0,0
368.0382139205411,16,Food,Digital Wallet,Mobile,0,0,4.956404840230489,4,2606,0,0
38.444819926692766,7,Food,Debit Card,Desktop,1,0,79.03534226602294,3,3444,0,1
535.91464109866,8,Retail,Debit Card,Desktop,0,0,44.82827921599717,4,335,0,0
72.8842773560806,7,Retail,Credit Card,Desktop,0,0,48.23705591072254,1,2787,1,0
233.2657540480595,19,Entertainment,Bank Transfer,Mobile,0,0,80.268822381234,4,855,0,0
129.93182315613277,1,Food,Debit Card,Mobile,1,0,11.652302045254226,4,2172,0,0
149.07948792063806,3,Food,Credit Card,Tablet,0,0,45.56711749256858,5,1724,0,0
356.46159193586476,15,Retail,Credit Card,Unknown,1,0,53.93413673803814,1,612,0,1
16.917950937784248,8,Travel,Debit Card,Desktop,0,1,61.34394703351703,4,439,0,0
106.14692625131312,8,Online,Credit Card,Mobile,0,0,70.74840082606012,2,3539,0,0
42.955002608109126,20,Retail,Credit Card,Mobile,0,1,63.10722750769197,4,2601,0,0
359.68592151522637,4,Online,Credit Card,Mobile,0,0,84.76716767436828,1,1968,0,0
38.711358361083285,2,Retail,Digital Wallet,Mobile,0,2,98.19871027329711,1,1631,0,0
114.70352051935077,13,Retail,Credit Card,Unknown,1,0,1.6908494755033088,5,2451,0,0
154.5083250861291,14,Food,Debit Card,Mobile,0,0,41.32405959539898,6,1379,0,0
425.2046658030897,5,Online,Bank Transfer,Mobile,0,2,40.90667040260728,3,80,0,0
291.3379216120554,15,Travel,Credit Card,Unknown,0,0,75.04759902247517,5,921,0,0
250.88336677426875,22,Entertainment,Credit Card,Desktop,0,1,29.04948201796893,6,2391,0,0
71.10880834580914,9,Food,Digital Wallet,Mobile,0,1,1.5067363437496595,3,89,0,0
467.01747338412554,13,Retail,Debit Card,Mobile,0,0,7.465797861207458,4,761,0,0
440.04213127516334,11,Retail,Credit Card,Mobile,1,0,92.36156953201963,3,2273,0,0
365.7505999066312,8,Online,Bank Transfer,Desktop,0,0,91.82213550606747,2,368,0,1
695.9315361937793,22,Retail,Debit Card,Tablet,0,0,25.631540123131778,5,1843,0,0
125.07320167704506,18,Entertainment,Bank Transfer,Mobile,0,0,93.59884284598044,2,2175,0,0
344.6645777711517,11,Other,Credit Card,Mobile,1,1,87.59668648113066,4,2357,0,0
25.320292978809324,12,Retail,Credit Card,Desktop,0,0,68.90155730763922,4,3079,0,0
885.7109738606172,22,Travel,Debit Card,Mobile,0,0,24.4696907964868,5,2790,0,0
745.0900957308058,12,Retail,Credit Card,Mobile,0,0,11.835019536823266,4,2490,0,0
153.56413035533757,16,Retail,Credit Card,Tablet,0,0,16.770442516421348,6,2198,0,0
265.97586897155765,1,Retail,Credit Card,Mobile,0,0,19.778701814353095,1,1227,0,0
557.7892798094417,19,Entertainment,Debit Card,Desktop,1,1,80.714455309133,2,2266,0,0
105.85814855576791,22,Online,Credit Card,Mobile,0,0,32.084146865243056,2,1461,0,0
46.98722123991143,8,Entertainment,Credit Card,Desktop,0,1,67.7967002052957,4,1483,0,0
412.19692530206476,20,Online,Debit Card,Desktop,0,1,76.84207321554331,3,250,0,0
173.53177382510103,7,Retail,Credit Card,Mobile,0,0,43.354813130851554,4,1560,0,0
204.89833489357812,6,Travel,Credit Card,Mobile,0,0,21.391591438150247,4,2254,0,0
100.28140292038964,4,Travel,Debit Card,Mobile,0,0,47.45281753010162,4,3510,0,0
365.3016445090189,18,Retail,Credit Card,Desktop,0,0,13.4183158427149,3,246,0,0
220.84272296373032,2,Retail,Debit Card,Mobile,0,0,81.54523165805135,3,2123,0,0
421.4886124482599,12,Food,Credit Card,Mobile,0,0,80.6317657373011,1,3196,1,0
82.25797527718744,5,Online,Credit Card,Mobile,1,0,93.3907620379,7,2250,0,1
580.92885586766,10,Other,Debit Card,Mobile,0,0,81.18450221861909,4,2041,0,0
61.17489762466335,3,Retail,Digital Wallet,Mobile,0,0,64.89981093891679,3,1588,0,0
166.41133648977598,2,Online,Credit Card,Desktop,0,0,37.773500734434975,2,3128,1,0
129.83090784116064,3,Online,Debit Card,Desktop,0,0,49.65463523335656,4,1655,1,0
125.22222739461286,2,Travel,Credit Card,Mobile,0,0,18.647456879552315,3,2435,0,0
380.9906194005668,12,Retail,Credit Card,Desktop,0,0,67.35519211784583,2,2678,0,0
82.48884721919542,14,Other,Credit Card,Mobile,0,0,83.4741021247856,0,3573,0,0
560.4282710444694,11,Entertainment,Digital Wallet,Desktop,0,0,69.71696819101334,4,2855,0,0
740.0750887524761,14,Other,Credit Card,Desktop,0,0,95.69266857292742,3,1052,0,0
138.25679190949742,10,Food,Credit Card,Desktop,1,0,97.3055256186972,3,2719,0,0
524.9131260552956,10,Travel,Debit Card,Desktop,0,0,69.6495807396262,4,2873,0,0
166.94912118757804,12,Retail,Credit Card,Desktop,0,0,74.60857716388527,2,447,0,0
472.56646235457475,11,Other,Credit Card,Desktop,0,0,32.73354475291909,3,105,0,0
464.1829225678388,5,Retail,Credit Card,Desktop,0,0,4.510973738709434,1,3337,0,0
409.0311840569636,22,Retail,Digital Wallet,Mobile,1,0,85.83419697165814,5,2938,0,0
145.3310733389118,19,Food,Credit Card,Mobile,0,0,68.79375592602419,5,1538,0,0
736.2746823726094,18,Travel,Digital Wallet,Mobile,0,0,96.48218167248888,3,1570,0,0
42.518143095638806,18,Retail,Credit Card,Mobile,0,0,0.0311685840400866,2,3252,0,0
37.77480530538061,2,Entertainment,Credit Card,Desktop,0,0,71.57766877362178,2,2128,0,0
143.4764814181432,15,Travel,Digital Wallet,Tablet,0,0,26.826530794265757,7,1835,0,0
186.67290136411987,8,Food,Debit Card,Desktop,0,0,44.42950808392601,7,1914,0,0
24.3109663436296,13,Retail,Credit Card,Desktop,0,0,45.1528085097866,2,2349,0,0
97.38360292950658,2,Food,Debit Card,Mobile,0,0,3.5687932394126376,3,3497,0,0
167.64004447434593,2,Retail,Credit Card,Desktop,0,0,85.20384009767771,4,1280,0,1
64.65389564556861,23,Retail,Debit Card,Mobile,0,0,8.842763578341572,1,2542,0,0
486.44976355497846,19,Online,Debit Card,Desktop,0,0,95.28192063563881,4,974,0,0
48.30751638824825,6,Travel,Credit Card,Desktop,0,0,57.10152402400491,1,1075,0,0
4.4816119299817325,18,Retail,Digital Wallet,Unknown,0,0,27.46816219081164,2,412,0,0
12.990715493026094,23,Food,Credit Card,Desktop,0,1,63.868588008115246,3,183,0,0
251.6980541428259,2,Retail,Credit Card,Mobile,0,0,92.73602313406964,1,761,0,0
286.87484655855985,20,Retail,Credit Card,Mobile,0,0,78.07746286878576,2,890,1,0
763.3969617729487,0,Entertainment,Digital Wallet,Desktop,0,1,16.559278604846227,1,566,0,0
456.49056414828243,11,Online,Credit Card,Mobile,0,0,30.988460094292194,5,461,0,0
580.9104102731262,20,Online,Debit Card,Desktop,0,0,10.860123648273845,6,1978,0,0
165.05596120850083,5,Food,Digital Wallet,Mobile,0,0,73.12803718812775,2,997,0,0
141.6894734204504,6,Food,Debit Card,Mobile,0,0,20.09589967550449,7,727,0,0
14.923983666518565,1,Online,Debit Card,Mobile,1,0,74.56192733791227,4,742,0,0
76.80120583698144,17,Retail,Credit Card,Desktop,0,1,13.172947815415393,6,2675,0,0
217.17806218398192,14,Retail,Debit Card,Mobile,0,0,76.25634770994856,4,2029,0,0
433.9575859076593,14,Entertainment,Credit Card,Desktop,0,0,51.4460017603319,5,1458,0,0
185.37828241102193,9,Food,Digital Wallet,Mobile,0,0,83.86992995172966,1,1089,0,1
611.7591600524722,16,Online,Credit Card,Mobile,0,0,51.8917840719775,4,2372,0,0
128.46599020440536,17,Retail,Credit Card,Desktop,0,1,24.861021359563175,1,1633,0,0
523.0284834308775,17,Travel,Credit Card,Mobile,0,0,68.09987420192807,2,1814,0,0
256.6014586770411,14,Online,Credit Card,Mobile,0,1,30.031934573138486,2,728,0,0
392.78031437647746,22,Food,Credit Card,Desktop,0,0,9.201964480098058,2,920,0,0
340.5987585648619,5,Food,Bank Transfer,Tablet,0,0,82.68046226350647,2,2786,0,0
114.699809342144,8,Retail,Digital Wallet,Mobile,0,0,72.95326937779633,3,3576,0,0
13.359883125077854,10,Retail,Debit Card,Desktop,0,0,5.744893665656692,2,1532,0,0
223.48712795160117,14,Retail,Credit Card,Unknown,0,0,92.69501415350416,4,3545,0,1
292.39004567003764,22,Food,Credit Card,Desktop,0,0,20.360265429382064,3,705,0,0
362.2775465923859,2,Other,Digital Wallet,Desktop,0,0,74.36237745446583,3,2170,0,0
503.4758542644007,18,Online,Credit Card,Tablet,1,0,2.1903258049007057,3,704,0,0
272.4407738335069,0,Entertainment,Debit Card,Tablet,0,0,47.88691106564178,1,2962,0,0
262.6902266359086,23,Online,Credit Card,Desktop,0,1,25.678866418322144,4,1058,0,0
7.906362704642689,16,Food,Digital Wallet,Mobile,0,0,55.51563096063627,4,66,0,0
1032.9145005805865,10,Travel,Credit Card,Mobile,0,0,27.01647396134579,5,789,0,0
367.34731811451826,17,Retail,Credit Card,Mobile,1,0,49.68564920698891,3,305,0,0
860.7861902434491,10,Entertainment,Debit Card,Mobile,0,0,1.1277326491123119,3,3015,0,0
568.6302246597556,6,Retail,Credit Card,Mobile,0,0,90.78886205609967,3,2972,0,0
222.54062146672456,0,Food,Debit Card,Mobile,0,0,80.85028671305098,3,2634,0,0
240.42212093433523,11,Online,Credit Card,Mobile,1,0,2.4968611434742716,2,3550,0,0
139.02598803694627,3,Retail,Debit Card,Mobile,0,0,98.64705383886908,4,1876,0,0
371.34138475394985,7,Retail,Credit Card,Mobile,0,0,92.7981476374228,3,2749,0,0
155.41417574046727,14,Retail,Debit Card,Mobile,1,0,65.94418974536985,3,441,0,0
513.2023657626592,10,Food,Digital Wallet,Mobile,0,1,39.40533647733475,6,562,0,0
29.8919984463611,7,Retail,Digital Wallet,Desktop,1,1,88.38939889811793,4,992,0,0
273.58589971854286,11,Food,Debit Card,Desktop,0,1,85.82023722700255,3,321,0,0
405.4773137679592,2,Travel,Debit Card,Tablet,0,0,42.130305542638624,3,3335,0,0
122.90413179374264,20,Food,Debit Card,Desktop,0,0,70.49010450561231,1,2206,0,0
14.609140696900646,3,Retail,Credit Card,Mobile,0,0,81.0433409199363,2,416,0,0
155.37344714314767,11,Other,Debit Card,Desktop,0,0,81.74659562538301,3,421,0,0
96.64968200682216,7,Food,Credit Card,Desktop,0,0,97.34984013588578,4,2569,0,1
236.28158509591847,22,Online,Credit Card,Mobile,1,0,80.00151617214914,3,3230,0,0
120.13453841340804,22,Online,Debit Card,Desktop,0,0,55.47847808705975,2,2629,0,0
575.8367042393518,9,Food,Debit Card,Mobile,0,0,80.40511441679602,7,2832,0,1
124.64310872708775,22,Retail,Credit Card,Mobile,0,0,30.21186797381742,5,2981,0,0
187.937765718207,0,Food,Debit Card,Mobile,0,0,24.70590114307445,2,2611,0,0
1.0,12,Entertainment,Digital Wallet,Desktop,0,1,29.613162471418953,1,32,0,0
503.6597811110817,6,Food,Debit Card,Mobile,0,0,54.4208250924353,3,2583,0,0
543.3486889810849,19,Retail,Debit Card,Mobile,0,0,58.85860162251273,1,2599,0,0
409.22099464168406,2,Retail,Credit Card,Mobile,0,1,32.02640599236107,1,3052,0,0
241.84036593082652,15,Travel,Digital Wallet,Tablet,0,0,48.180094588871334,0,2956,0,0
80.68213894773048,11,Retail,Credit Card,Mobile,0,0,57.70804370187781,3,2843,0,0
207.56241125737495,4,Online,Digital Wallet,Desktop,0,0,27.74225504051836,3,609,0,0
733.0586643366591,17,Retail,Digital Wallet,Mobile,0,0,5.679149381738724,5,2723,0,0
77.90190532576601,7,Travel,Debit Card,Mobile,0,0,10.554562085919683,7,1383,0,0
349.0939041098524,11,Online,Bank Transfer,Mobile,0,0,61.271681676031534,3,3430,0,0
467.8696717870192,20,Online,Credit Card,Mobile,0,0,92.1803454261368,2,2883,0,1
16.58414907159883,2,Food,Digital Wallet,Desktop,0,0,44.56475299683751,2,2419,0,0
461.4037581947886,15,Retail,Debit Card,Desktop,0,0,50.85212373691005,1,133,1,0
379.2639610016566,9,Retail,Credit Card,Mobile,0,1,4.018272514489141,2,2020,0,0
668.3891506145296,22,Food,Credit Card,Mobile,0,0,95.23404217460805,2,357,0,0
9.196060071986645,16,Travel,Debit Card,Mobile,1,0,85.82938077168956,3,1702,0,0
235.75920518391447,9,Travel,Bank Transfer,Desktop,0,0,48.8105074292112,6,1768,0,0
1.6469266333533406,2,Retail,Digital Wallet,Mobile,0,0,88.21941163912084,1,434,0,1
212.6560627602995,1,Online,Bank Transfer,Mobile,0,0,43.69654434679753,3,1082,0,0
167.46381812551695,13,Retail,Credit Card,Desktop,0,0,45.740610268607185,1,1417,0,0
31.968631117634867,8,Food,Credit Card,Unknown,0,0,68.30142276800247,3,1048,0,0
422.75923769317285,16,Other,Debit Card,Mobile,1,0,32.33495702475145,3,3637,0,0
291.14489883873193,3,Entertainment,Debit Card,Desktop,0,0,88.15321149952544,4,859,0,1
741.70334372466,21,Travel,Credit Card,Mobile,0,0,21.372387396966985,3,1367,0,0
289.2753714369011,14,Retail,Debit Card,Mobile,0,0,96.06434410658011,2,1248,0,0
332.7406557160541,12,Other,Debit Card,Desktop,0,0,92.70189730606464,2,1079,0,0
321.73359184653054,22,Retail,Debit Card,Mobile,1,0,34.56392146058126,3,3335,0,0
269.11400096472,18,Entertainment,Debit Card,Mobile,0,1,66.0621130126309,2,1310,0,0
429.49979006042844,8,Online,Debit Card,Desktop,0,0,49.66809289815005,1,354,0,0
268.6121043556997,3,Retail,Credit Card,Mobile,0,0,58.45292411882434,3,2631,0,0
56.19684910401721,20,Online,Digital Wallet,Desktop,0,0,17.27679175658402,2,654,0,0
88.79667300262622,7,Other,Credit Card,Mobile,0,1,74.85858455758023,4,406,0,0
75.30790341579744,14,Entertainment,Debit Card,Mobile,0,0,51.0329169613692,1,2148,0,0
244.2388489351998,13,Food,Credit Card,Mobile,0,0,10.418031095559954,4,3107,0,0
55.175111663108,2,Online,Debit Card,Mobile,0,0,79.92582357481362,4,3133,0,0
244.30160493942915,23,Food,Digital Wallet,Mobile,0,0,90.18097054141332,2,1223,0,0
281.7450401101253,16,Online,Credit Card,Desktop,0,0,0.6174297704176213,1,2170,0,0
399.95382938105456,7,Food,Digital Wallet,Mobile,0,0,80.68529166416583,3,1417,0,0
534.8384906516941,13,Retail,Credit Card,Mobile,0,1,56.73931022347549,3,3226,0,0
173.40222554365724,12,Retail,Credit Card,Mobile,0,0,5.040027628584154,4,2809,0,0
242.3329695442982,14,Retail,Digital Wallet,Desktop,0,0,44.5573730464434,2,1362,0,0
46.46877095424298,10,Retail,Debit Card,Desktop,0,0,41.564883683156225,2,564,0,0
163.2187702219798,14,Retail,Credit Card,Desktop,0,0,19.202865188774144,6,1895,0,0
400.73062685312715,11,Food,Digital Wallet,Unknown,0,0,36.002642810060706,4,2582,0,0
